Name & SERP Title,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Intro & SERP Meta Description,directmp3link,Publication date,Season,Episode ID - short,Overall episode number,Bonus episode?,Main image,Shownotes/ extra info,Youtube Embed code,All guests (incl main guest),Transcript,Featured (popular),Transistor Embed code (depricated)
Hoe staat onze eigen CRO industrie er voor?,hoe-staat-onze-eigen-cro-industrie-er-voor,5ff1e0549f67bfb619bb022e,5ff1e0549f67bfbb98bb037b,Wed Mar 06 2019 20:31:28 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:44 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:44 GMT+0000 (Coordinated Universal Time),We hebben het rapport “State of the Conversion Optimization Industry 2018” gelezen en gana de resultaten met jou bespreken!,https://chtbl.com/track/D992D/media.transistor.fm/15c2c616.mp3,Mon Jan 21 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,4,5,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf3509d4da511fecc36e4_artworks-000474786471-vtgdfb-t500x500.jpeg,"<p>Roy, Rudger en Guido hebben het rapport “State of the Conversion Optimization Industry 2018” gelezen dat ConversionXL afgelopen december voor het 3e jaar op rij heeft uitgebracht. Hierin staan de resultaten van een vragenlijst met 26 vragen die is ingevuld door ruim 700 mensen wereldwijd en dat rapport gaan we in deze aflevering ontleden. We bespreken dit rapport en zijn (heel) kritisch over de staat van onze eigen CRO industry.</p><ul><li><a href=""https://conversionxl.com/blog/2018-conversion-optimization-report/"" target=""_blank"">ConversioXL: The 2018 State of Conversion Optimization Report</a></li><li><a href=""http://firebase.google.com/"" target=""_blank"">Firebase</a></li><li>Link tip van Roy: <a href=""https://moz.com/blog/what-happens-when-seo-and-cro-conflict"" target=""_blank"">What Happens When SEO and CRO Conflict?</a></li><li><a href=""http://www.webwinkelvakdagen.nl/nl/programma"" target=""_blank"">Webwinkel vakdagen programma</a></li><li><a href=""http://twitter.com/guido/status/1085169056381108224"" target=""_blank"">Tweet Guido</a></li><li><a href=""https://www.shoppingtomorrow.nl/themas/marketing/conversion/revenue-optimization-2018-2019"" target=""_blank"">Shopping Tomorrow</a></li><li><a href=""http://www.gui.do/post/the-cro-process"" target=""_blank"">CRO Process / Shopping Tomorrow</a></li></ul><p>‍</p>",,roy-huiskes; rudger-de-groot,,,9c8fd6c7
CRO is geen quick fix maar een continu proces,rick-weij-tele2-cro-is-geen-quick-fix-maar-een-continue-process,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf112abb037e,Thu Mar 07 2019 10:52:56 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:33 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:33 GMT+0000 (Coordinated Universal Time),In deze aflevering praat ik met Rick over hoe hij de transitie heeft gemaakt van webanalist naar CRO en hoe hij het CRO proces bij Tele2 heeft neergezet.,https://chtbl.com/track/D992D/media.transistor.fm/80205e6c.mp3,Mon Feb 04 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,6,7,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf34572099e2431f84da8_artworks-000482776644-br5exf-t500x500.jpeg,"<ul><li><a href=""https://www.shoppingtomorrow.nl/themas/marketing/conversion/revenue-optimization-2018-2019"" target=""_blank"" data-rt-link-type=""external"">Shopping Tomorrow</a></li><li><a href=""https://www.widerfunnel.com/how-to-prioritize-conversion-rate-optimization-tests-using-pie/"" target=""_blank"" data-rt-link-type=""external"">CRO proces en de test piramide</a></li><li><a href=""https://www.widerfunnel.com/how-to-prioritize-conversion-rate-optimization-tests-using-pie/"" target=""_blank"" data-rt-link-type=""external"">PIE Model</a></li><li><a href=""http://www.analyticshour.io/"" target=""_blank"" data-rt-link-type=""external"">Digital Analytics Power Hour podcast</a></li></ul>",,rick-weij,,,eaa9368a
Tele2: Resultaten van 3 experimenten,tele2-resultaten-van-3-experimenten,5ff1e0549f67bfb619bb022e,5ff1e0549f67bfba3abb037c,Thu Mar 07 2019 10:55:07 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:27 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:27 GMT+0000 (Coordinated Universal Time),In deze aflevering vervolg ik mijn gesprek met Rick Weij van Tele2 en bespreken we 3 experimenten die Rick onlangs heeft uitgevoerd.,https://chtbl.com/track/D992D/media.transistor.fm/76e4e0d1.mp3,Mon Feb 11 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,7,8,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf33f80e3810cba05fe60_artworks-000486395325-6qugk4-t500x500.jpeg,"<ul><li><a href=""https://www.shoppingtomorrow.nl/themas/marketing/conversion/revenue-optimization-2018-2019"" target=""_blank"" data-rt-link-type=""external"">Shopping Tomorrow</a></li><li><a href=""https://www.gui.do/post/the-cro-process"" target=""_blank"" data-rt-link-type=""external"">CRO Process en de test piramide</a></li><li><a href=""https://www.widerfunnel.com/how-to-prioritize-conversion-rate-optimization-tests-using-pie/"" target=""_blank"" data-rt-link-type=""external"">PIE Model</a></li><li><a href=""http://www.analyticshour.io/"" target=""_blank"" data-rt-link-type=""external"">Digital Analytics Power Hour podcast</a></li></ul><p>‍</p>",,rick-weij,,,13b75ccb
Wat je mist als je de emotionele reacties van je gebruikers niet bekijkt...,wat-je-mist-als-je-de-emotionele-reacties-van-je-gebruikers-niet-bekijkt,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf08d4bb037d,Thu Mar 07 2019 10:56:32 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:21 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:21 GMT+0000 (Coordinated Universal Time),"Wat is emotional analytics, hoe maak je daar ene product van en hoe maak je dat toegankelijk voor iedereen als onderzoeksmethode?",https://chtbl.com/track/D992D/media.transistor.fm/572a41e7.mp3,Mon Feb 18 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,8,9,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf338cb0ba1b197b7d4c5_artworks-000490531785-8fjmh9-t500x500.jpeg,"<p>In deze aflevering praat ik met Roderick Reichenbach, Neuropsycholoog en één van de oprichters van Braingineers. Zij proberen emotional analytics toegankelijk te maken voor iedereen en hebben daarvoor o.a. een emotional analytics softwareplatform ontwikkeld waarmee emoties visueel zichtbaar worden waaruit je weer kan afleiden waar de belangrijkste optimalisatie mogelijkheden liggen om je gebruikerservaring te verbeteren.</p><ul><li><a href=""https://www.idslogic.com/blog/2017/11/using-emotional-intelligence-to-power-your-ecommerce-website.html"" target=""_blank"">Using Emotional Intelligence to Power Your Ecommerce Website</a></li><li><a href=""http://www.brandquarterly.com/brands-need-understand-consumer-perception"" target=""_blank"">What Brands Need To Understand About Consumer Perception</a></li><li><a href=""https://hbr.org/2016/08/an-emotional-connection-matters-more-than-customer-satisfaction"" target=""_blank"">An Emotional Connection Matters More than Customer Satisfaction</a></li><li><a href=""https://www.meetup.com/Neuromarketing-Netherlands/"" target=""_blank"">Emotional and Digital Insights Meetup</a></li></ul><p>‍</p><p>‍</p>",,roderick-reichenbach,,,bce5266c
Play the game: Digital Marketing Pinball,digital-marketing-pinball,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf25e9bb0380,Thu Mar 07 2019 10:58:06 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:15 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:15 GMT+0000 (Coordinated Universal Time),"We praten met de auteur van het nieuwe boek ""Digital Marketing Pinball"" over CRO en de focus op groei.",https://chtbl.com/track/D992D/media.transistor.fm/7cd8ac50.mp3,Mon Feb 25 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,9,10,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf3335df48e34d2c05847_artworks-000495719769-ffttu8-t500x500.jpeg,"<p>In deze aflevering praat ik met Daniël Markus, webanalist en oprichter van Clickvalue. Dit bureau heeft hij sinds 2003 laten uitgroeien tot een data driven online marketing bureau dat sinds 2 jaar 1 van de 5 labels is van LevelUp Group. Daniël is binnen de groep verantwoordelijk voor innovatie van de dienstverlening en groei van klanten. Over de focus op groei heeft hij vorige maand een boek gepubliceerd: Digital Marketing Pinball. In dat boek speelt CRO uiteraard een grote rol, genoeg redenen dus om Daniël uit te nodigen in het CRO.CAFE.</p><ul><li>Boek: <a href=""https://www.bol.com/nl/p/digital-marketing-pinball/9200000104299495/?suggestionType=typedsearch&bltgh=tCern6Z70aZuhZlONAVKhw.1.2.ProductTitle"" target=""_blank"">Digital Marketing Pinball</a></li><li><a href=""https://tendayiviki.com/five-principles-for-building-corporate-innovation-ecosystems/"" target=""_blank"">Five Principles for Building Corporate Innovation Ecosystems</a></li><li><a href=""https://www.slideshare.net/dmc500hats/startup-metrics-for-pirates-long-version"" target=""_blank"">Startup Metrics for Pirates: AARRR</a></li><li>Video: <a href=""https://www.youtube.com/watch?v=yeDSrlyBVfE"" target=""_blank"">Pirate Funnel (GrowthTribe)</a></li><li><a href=""https://www.widerfunnel.com/how-to-prioritize-conversion-rate-optimization-tests-using-pie/"" target=""_blank"">PIE Model (Widerfunnel)</a></li></ul>",,daniel-markus,,,131cee58
Een conversie team opbouwen bij KPN Zakelijk,conversie-team-bij-kpn-zakelijk,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf8da0bb0383,Thu Mar 07 2019 11:00:10 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:08 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:08 GMT+0000 (Coordinated Universal Time),"Hoe is het CRO team bij KPN opgebouwd, hoe zien hun optimalisatieprocessen er uit en wat zijn de grootste uitdagingen?",https://chtbl.com/track/D992D/media.transistor.fm/ee583178.mp3,Mon Mar 04 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,10,11,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf32cb498122eb70f4f8c_kpn-zakelijk-hh.jpeg,"<p>In deze aflevering praat ik met Erik Oosterbaan Martinius. 4 jaar geleden begon hij bij KPN als growth hacker en conversie specialist. Inmiddels heeft hij bij KPN zakelijk een heel CRO team opgebouwd en stuurt dat team nu aan in de rol van e-commerce manager. Zijn team bestaat uit een conversie specialist, online marketeer, content manager, online media manager, UX designer en een digital analist voor een totaal van 6FTE. Ik praat met hem over hoe hij dit team opgezet heeft, waar ze mee bezig zijn en wat hun grootste uitdagingen zijn.</p><ul><li>Boek: <a href=""https://partner.bol.com/click/click?p=1&t=url&s=60494&f=TXL&url=https%3A%2F%2Fwww.bol.com%2Fnl%2Ff%2Fthe-pyramid-principle%2F38761648%2F&name=pyramidprinciple"" target=""_blank"">The Pyramid Principle. Logic in Writing and Thinking van Barbara Minto</a></li></ul><p>‍</p><p>‍</p>",,erik-oosterbaan-martinius,,,642b5d45
Waarom jij (als CRO specialist) waarschijnlijk een goeie kok bent,waarom-cro-specialisten-goeie-koks-zijn,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf5d6ebb0391,Sat Mar 09 2019 13:03:26 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:02 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:03:02 GMT+0000 (Coordinated Universal Time),"We leren waarom het op orde hebben van je basics zo enorm belangrijk is, wat frustration metrics zijn en waarom jij waarschijnlijk een goeie kok bent.",https://chtbl.com/track/D992D/media.transistor.fm/694f30c9.mp3,Mon Mar 11 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,11,12,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf3252c8e121a9327e4fc_artworks-000502299066-rfalxh-t500x500.jpeg,"<p>Met Arnout praat ik o.a. over zijn projecten, de overeenkomsten tussen CRO en SEO, het belang van een experimentele mindset, waarom veel CRO specialisten goeie koks zijn, het op orde hebben van de basics van je website (zoals snelheid van de pagina) en het gebruiken van Google Analytics Calculated Metrics voor het bouwen van een ""Frustratie metric""</p><ul><li><a href=""https://wpostats.com/"" target=""_blank"">What happens when SEO and CRO conflict</a></li><li><a href=""https://www.sitly.nl/en"">Sitly</a></li><li><a href=""https://www.vintagecashcow.co.uk/"" target=""_blank"">Vintage Cashcow</a></li><li><a href=""https://whatis.techtarget.com/definition/HiPPOs-highest-paid-persons-opinions"" target=""_blank"">HIPPO</a></li><li><a href=""https://moz.com/blog/what-happens-when-seo-and-cro-conflict"" target=""_blank"">WPO Stats</a></li><li><a href=""https://www.cro.cafe/podcast/conversie-piramide-foggs-gedragsmodel-en-personaliseren"">De piramide / aflevering met Martin van Kranenburg</a></li><li><a href=""https://gtmetrix.com"" target=""_blank"">Fullstory</a></li><li><a href=""https://www.hotjar.com/"" target=""_blank"">GTMetrics</a></li><li><a href=""https://www.hotjar.com/"" target=""_blank"">Hotjar</a></li><li><a href=""https://moz.com/blog/what-happens-when-seo-and-cro-conflict"" target=""_blank"">Google Analytics Blog</a></li><li><a href=""https://moz.com/blog/what-happens-when-seo-and-cro-conflict"" target=""_blank"">Spaghetti Marshmallow challenge</a></li><li><a href=""https://twitter.com/pjeedai"" target=""_blank"">Tim Stewarts Twitter</a></li></ul>",,arnout-hellemans,,false,f251c661
Beginnen met personaliseren is makkelijker dan je denkt,beginnen-met-personaliseren-is-makkelijker-dan-je-denkt,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf3477bb03a6,Wed Mar 20 2019 17:58:07 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:54 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:54 GMT+0000 (Coordinated Universal Time),"Hoe kun je eenvoudig starten met personaliseren, waar moet je op letten (zoals interactie effecten) en hoe doen ze het bij Centraal Beheer. ",https://chtbl.com/track/D992D/media.transistor.fm/bcecf30d.mp3,Wed Mar 20 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,12,13,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf31ec83a4a2316e4c28c_ruben-starbucks.jpeg,"<ul><li>Rubens website <a href=""http://Personalisatie.nl"" target=""_blank"" data-rt-link-type=""external"">Personalisatie.nl</a></li><li><a href=""https://www.adobe.com/content/dam/acom/uk/modal-offers/pdfs/Adobe_Research_Report-Context_is_Everything-en.pdf"" target=""_blank"" data-rt-link-type=""external"">Context is Everything onderzoek van Adobe</a></li><li><a href=""https://emerce.nl/conversion/sprekers/"" target=""_blank"" data-rt-link-type=""external"">Emerce Conversion sprekers</a></li><li><a href=""https://www.cro.cafe/podcast/conversie-piramide-foggs-gedragsmodel-en-personaliseren"" target=""_blank"" data-rt-link-type=""external"">CRO.CAFE&nbsp;aflevering met Martin</a></li></ul><p>‍</p>",,ruben-teunissen,,,03de1445
Hip neuro-onderzoek levert géén unieke inzichten op in het onbewuste,hip-neuro-onderzoek-levert-geen-unieke-inzichten-op-in-het-onbewuste,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf6aa0bb03a9,Sat Mar 30 2019 21:17:47 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:46 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:46 GMT+0000 (Coordinated Universal Time),We praten over het onderzoek dat vaak vooraf gaat (of zou moeten gaan) bij experimenten en (re)designs en waarom hip neuro-onderzoek daar niet in thuis hoort.,https://chtbl.com/track/D992D/media.transistor.fm/38523aa0.mp3,Mon Apr 01 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,13,14,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf316f4228b8b01cda0f7_buyerminds-logo.png,"<p>Joris Groen is co-founder van Buyerminds, een behavior design bureau dat de focus heeft op conversie en werkt voor klanten zoals KLM, bol.com, lendahand, prijsvergelijken.nl, huren.nl en de Nederlandse loterij.</p><p>Ook praten we over zijn ervaring met partijen in Azië en de (cultuur)verschillen en overeenkomsten in conversieoptimalisatie in die landen.</p><ul><li><a href=""https://buyerminds.com/"" target=""_blank"" data-rt-link-type=""external"">buyerminds.com</a></li><li><a href=""https://www.robocopy.io"" target=""_blank"" data-rt-link-type=""external"">robocopy.io</a></li><li><a href=""https://www.linkedin.com/in/jorisgroen/"" target=""_blank"" data-rt-link-type=""external"">linkedin.com/in/jorisgroen</a></li><li><a href=""https://partner.bol.com/click/click?p=1&t=url&s=60494&f=TXL&url=https%3A%2F%2Fwww.bol.com%2Fnl%2Ff%2Fbehave%2F9200000061657158%2F&name=Behave"" target=""_blank"" data-rt-link-type=""external"">Behave, The Biology of Humans at Our Best and Worst - Robert Sapolsky</a></li><li><a href=""https://buyermindsacademy.com/"" target=""_blank"" data-rt-link-type=""external"">buyermindsacademy.com</a></li><li><a href=""https://conversionxl.com/"" target=""_blank"" data-rt-link-type=""external"">conversionxl.com</a></li><li><a href=""https://conversion-rate-experts.com"" target=""_blank"" data-rt-link-type=""external"">conversion-rate-experts.com</a></li></ul>",,joris-groen,,,4d31dd8d
Online Overtuigen bij ANWB en NUON,online-overtuigen-bij-anwb-en-nuon,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf9560bb03ad,Tue Apr 09 2019 20:55:10 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:41 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:41 GMT+0000 (Coordinated Universal Time),We leren hoe Arjen als consultant o.a. ANWB en NUON helpt met het inrichten van hun CRO processen. Tevens deelt hij enkele resultaten van recente experimenten!,https://chtbl.com/track/D992D/media.transistor.fm/c9ea7ebc.mp3,Tue Apr 09 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,14,15,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf311034cfa6680123243_Online_Overtuigen_Model_vierkant.png,"<p>Met zijn eigen bedrijf helpt Arjen Hanssen anderen meer uit hun website te halen d.m.v. de verschillende overtuigingstechnieken en uiteraard door deze continue te valideren. Hij doet dit al zo’n 10 jaar en zit momenteel bij o.a. ANWB en NUON en helpt hen met het inrichten van hun CRO proces. We bespreken zijn process en hij deelt de resultaten van enkele van zijn recente experimenten met ons.</p><p><strong>Online Overtuigen Model®<br></strong><a href=""https://online-overtuigen.nl/model"" target=""_blank"">Het model om je websitebezoekers te overtuigen!</a><br></p><p><strong>Jouw buttonkleur<br></strong>Zoek in de 'contrast color circle' je huisstijlkleur op en gebruik als buttonkleur de kleur precies tegenover je huisstijlkleur.</p><figure class=""w-richtext-figure-type-image w-richtext-align-normal"" style=""max-width:200px"" data-rt-type=""image"" data-rt-align=""normal"" data-rt-max-width=""200px""><div><img src=""https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/5ff1e0549f67bf6ab9bb0420_contrast_color_circle.png""></div></figure><p>‍<strong>Onderzoek over kijkrichting sturen<br></strong><a href=""https://conversionxl.com/research-study/visual-cue-study"" target=""_blank"">Which Visual Cues Work Best To Drive Attention? [Original Research]</a><br></p><p><strong>Interessante boeken<br></strong><a href=""https://partner.bol.com/click/click?p=1&t=url&s=60494&f=TXL&url=https%3A%2F%2Fwww.bol.com%2Fnl%2Fp%2Fdon-t-make-me-think-revisited%2F9200000018192369&name=dontmakemethink"" target=""_blank"">Don't Make Me Think - Steve Krug</a><br><a href=""https://partner.bol.com/click/click?p=1&t=url&s=60494&f=TXL&url=https%3A%2F%2Fwww.bol.com%2Fnl%2Fp%2Finfluence%2F1001004004861415&name=influence"" target=""_blank"">Influence - Robert Cialdini</a><br><a href=""https://partner.bol.com/click/click?p=1&t=url&s=60494&f=TXL&url=https%3A%2F%2Fwww.bol.com%2Fnl%2Fp%2Fpre-suasion%2F9200000068038994&name=presuasion"" target=""_blank"">Pre-Suasion - Robert Cialdini</a><br></p><p><strong>Online pre-suasion<br></strong><a href=""https://www.frankwatching.com/archive/2017/08/13/online-pre-suasion-5-succesvolle-voorbeelden-voor-meer-conversie"" target=""_blank"">5 succesvolle voorbeelden voor meer conversie</a><br></p><p><strong>Handige tips:<br></strong><a href=""https://twitter.com/arjenhanssen/status/1058715784153911297"" target=""_blank"">Design al je optimalisaties tot een 'praatplaat' voor aan de muur</a><br><a href=""https://twitter.com/arjenhanssen/status/1109154039269347335"" target=""_blank"">Kom regelmatig met gelijkgestemden bij elkaar om ervaringen en tips uit te wisselen</a><br></p><p>‍</p>",,arjen-hanssen,,,fb7e7b40
Quantity ipv quality? Gas op die lolly!,quantity-ipv-quality-gas-op-die-lolly,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf40d6bb03ae,Wed Apr 10 2019 09:42:10 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:34 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:34 GMT+0000 (Coordinated Universal Time),De afgelopen 5 jaar is Tom betrokken geweest bij meer dan 500 A/B testen en heeft dus een berg aan kennis waar we hier in het CRO.CAFE graag gebruik van maken!,https://chtbl.com/track/D992D/media.transistor.fm/7e00ecc8.mp3,Wed Apr 10 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,15,16,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf30aa750988b9a6ba9ec_9200000068128072.jpeg,"<ul><li><a href=""https://nl.linkedin.com/in/vandenbergtom"" target=""_blank"" data-rt-link-type=""external"">Tom op LinkedIn</a></li><li><a href=""https://twitter.com/tomvdberg1"" target=""_blank"" data-rt-link-type=""external"">Tom op Twitter</a></li><li><a href=""https://onlinedialogue.nl/"" target=""_blank"" data-rt-link-type=""external"">Online Dialogue</a></li><li><a href=""https://onlinedialogue.nl/publicaties/de-conversie-optimaliserende-marketeer-van-eenzame-macgyver-naar-een-samenwerkend-a-team/"" target=""_blank"" data-rt-link-type=""external"">Van eenzame MacGyver naar een samenwerkend A-team</a></li><li>‍<a href=""https://www.getrevue.co/profile/tomvandenberg"" target=""_blank"" data-rt-link-type=""external"">Tom's CRO Weekly nieuwsbrief</a></li><li><a href=""https://roadmunk.com/blog/shit-umbrella/"" target=""_blank"" data-rt-link-type=""external"">The role of the ""shit umbrella"" in product management</a></li><li><a href=""https://www.researchgate.net/figure/Hierarchy-of-evidence-pyramid-The-pyramidal-shape-qualitatively-integrates-the-amount-of_fig1_311504831"" target=""_blank"" data-rt-link-type=""external"">Hierarchy of Evidence pyramid</a></li></ul>",,tom-van-den-berg,,,7bb76f09
"CRO als nieuwe rol, waar start je die reis?",cro-als-nieuwe-rol-waar-start-je-die-reis,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf4f02bb047b,Sun Apr 14 2019 15:25:05 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:29 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:29 GMT+0000 (Coordinated Universal Time),"Ambers rol was helemaal nieuw en we vragen haar hoe ze van start is gegaan bij Riksja, waar ze prioriteiten aan gegeven heeft om het CRO programma op te zetten.",https://chtbl.com/track/D992D/media.transistor.fm/8c048b17.mp3,Wed Apr 17 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,16,17,,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf3057e71d78bf8fd34a1_5df5496875e3368846737b5c_element5-digital-645841-unsplash_small.jpeg,<ul><li>https://www.riksjatravel.nl</li><li>https://www.linkedin.com/in/ambertaal/</li><li>https://sidebar.io/</li><li>https://medium.com/</li><li>https://www.nngroup.com/articles</li></ul>,,amber-taal,,false,81508dd9
Emerce Interview: Lonneke Spinhof,emerce-interview-lonneke-spinhof,5ff1e0549f67bfb619bb022e,5ff1e0549f67bfa983bb03b5,Sun Apr 14 2019 16:25:47 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:21 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:21 GMT+0000 (Coordinated Universal Time),Verslag van Emerce Conversion 2019. In dit segment praten Guido en Bart met Lonneke Spinhof van Humix.,https://chtbl.com/track/D992D/media.transistor.fm/99b53766.mp3,Fri Apr 12 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,,18,true,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf2f70f5a7436add16c21_5cb35ef94e4584b07f0753ab_46864155014_18a62762ea_o.jpeg,"<p><a href=""https://www.cro.cafe/conversion19"">https://www.cro.cafe/conversion19</a></p>",zjSEch5bis8,lonneke-spinhof,,,60e7d36a
Emerce Interview: Bart van der Meer,emerce-interview-bart-van-der-meer,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf33ffbb047e,Sun Apr 14 2019 16:28:08 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:15 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:15 GMT+0000 (Coordinated Universal Time),Co-host Bart van der Meer van Klik Process stelt zich even voor aan de CRO.CAFE luisteraars tijdens Emerce Conversion!,https://chtbl.com/track/D992D/media.transistor.fm/2519f000.mp3,Fri Apr 12 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,,19,true,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf2f70f5a7436add16c21_5cb35ef94e4584b07f0753ab_46864155014_18a62762ea_o.jpeg,"<p><a href=""https://www.cro.cafe/conversion19"">https://www.cro.cafe/conversion19</a></p>",,bart-van-der-meer,,,7826652b
Emerce Interview: Michiel Jansen,emerce-interview-michiel-jansen,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf89c4bb0483,Sun Apr 14 2019 16:31:39 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:07 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:02:07 GMT+0000 (Coordinated Universal Time)," Verslag van Emerce Conversion 2019. In dit segment praten Guido en Bart met Michiel Jansen van Leaseplan
",https://chtbl.com/track/D992D/media.transistor.fm/c1fc7e27.mp3,Fri Apr 12 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,,20,true,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf2ee121eb98c90e1dda5_5cb44aa04e458426010aa27e_Screenshot-at-Apr-15-11-10-42.jpeg,"<p><a href=""https://www.cro.cafe/conversion19"">https://www.cro.cafe/conversion19</a></p>",h8MXHReZlY8,michiel-jansen,,,ac964211
"Emerce Interview: David Brinks, Gerben van Ouwendorp, David Beentjes",emerce-interview-david-brinks-gerben-van-ouwendorp-david-beentjes,5ff1e0549f67bfb619bb022e,5ff1e0549f67bf8560bb0482,Sun Apr 14 2019 16:35:55 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:01:59 GMT+0000 (Coordinated Universal Time),Fri Mar 12 2021 23:01:59 GMT+0000 (Coordinated Universal Time),"In dit segment praten Guido en Bart met David Brinks van Hardcopy, Gerben van Ouwendorp van Vacanceselect en David Beentjes van ClickValue.",https://chtbl.com/track/D992D/media.transistor.fm/b48f9119.mp3,Fri Apr 12 2019 00:00:00 GMT+0000 (Coordinated Universal Time),1,,21,true,https://uploads-ssl.webflow.com/5ff1e0549f67bf6660bb01f3/604bf2e706f63667a828666d_5cb38e3b46fa441d90c1dc82_D33Uk39XoAA3CNw.jpeg,"<p><a href=""https://www.cro.cafe/conversion19"">https://www.cro.cafe/conversion19</a></p>",2oGKNaJJjwE,david-brinks; gerben-van-ouwendorp; david-beentjes,,,bf6a0c31
